ts_code,symbol,name,area,industry
002058.SZ,002058,*ST威尔,上海,电器仪表
002059.SZ,002059,云南旅游,云南,旅游景点
002060.SZ,002060,广东建工,广东,建筑工程
002061.SZ,002061,浙江交科,浙江,建筑工程
002062.SZ,002062,宏润建设,浙江,建筑工程
002063.SZ,002063,远光软件,广东,软件服务
002064.SZ,002064,华峰化学,浙江,化纤
002065.SZ,002065,东华软件,北京,软件服务
002066.SZ,002066,瑞泰科技,北京,其他建材
002067.SZ,002067,景兴纸业,浙江,造纸
002068.SZ,002068,黑猫股份,江西,化工原料
002069.SZ,002069,獐子岛,辽宁,渔业
002072.SZ,002072,凯瑞德,湖北,商贸代理
002073.SZ,002073,软控股份,山东,专用机械
002074.SZ,002074,国轩高科,安徽,电气设备
002075.SZ,002075,沙钢股份,江苏,特种钢
002076.SZ,002076,*ST星光,广东,家用电器
002077.SZ,002077,大港股份,江苏,半导体
002078.SZ,002078,太阳纸业,山东,造纸
002079.SZ,002079,苏州固锝,江苏,电气设备
002080.SZ,002080,中材科技,江苏,玻璃
002081.SZ,002081,金螳螂,江苏,装修装饰
002082.SZ,002082,万邦德,浙江,中成药
002083.SZ,002083,孚日股份,山东,纺织
002084.SZ,002084,海鸥住工,广东,家居用品
002085.SZ,002085,万丰奥威,浙江,汽车配件
002086.SZ,002086,东方海洋,山东,渔业
002088.SZ,002088,鲁阳节能,山东,矿物制品
002090.SZ,002090,金智科技,江苏,电气设备
002091.SZ,002091,江苏国泰,江苏,商贸代理
002092.SZ,002092,中泰化学,新疆,化工原料
002093.SZ,002093,国脉科技,福建,文教休闲
002094.SZ,002094,青岛金王,山东,日用化工
002095.SZ,002095,生意宝,浙江,互联网
002096.SZ,002096,易普力,湖南,化工原料
002097.SZ,002097,山河智能,湖南,工程机械
002098.SZ,002098,浔兴股份,福建,服饰
002099.SZ,002099,海翔药业,浙江,化学制药
002100.SZ,002100,天康生物,新疆,饲料
002101.SZ,002101,广东鸿图,广东,汽车配件
002102.SZ,002102,能特科技,湖北,化学制药
002103.SZ,002103,广博股份,浙江,文教休闲
002104.SZ,002104,恒宝股份,江苏,通信设备
002105.SZ,002105,信隆健康,深圳,摩托车
002106.SZ,002106,莱宝高科,深圳,元器件
002107.SZ,002107,沃华医药,山东,中成药
002108.SZ,002108,沧州明珠,河北,塑料
002109.SZ,002109,兴化股份,陕西,化工原料
002110.SZ,002110,三钢闽光,福建,普钢
002111.SZ,002111,威海广泰,山东,航空
002112.SZ,002112,三变科技,浙江,电气设备
002114.SZ,002114,罗平锌电,云南,铅锌
002115.SZ,002115,三维通信,浙江,互联网
002116.SZ,002116,中国海诚,上海,建筑工程
002117.SZ,002117,东港股份,山东,广告包装
002119.SZ,002119,康强电子,浙江,半导体
002120.SZ,002120,韵达股份,浙江,仓储物流
002121.SZ,002121,科陆电子,深圳,电器仪表
002122.SZ,002122,汇洲智能,浙江,机床制造
002123.SZ,002123,梦网科技,辽宁,互联网
002124.SZ,002124,天邦食品,浙江,农业综合
002125.SZ,002125,湘潭电化,湖南,化工原料
002126.SZ,002126,银轮股份,浙江,汽车配件
002127.SZ,002127,南极电商,江苏,互联网
002128.SZ,002128,电投能源,内蒙,铝
002129.SZ,002129,TCL中环,天津,电气设备
002130.SZ,002130,沃尔核材,深圳,电气设备
002131.SZ,002131,利欧股份,浙江,互联网
002132.SZ,002132,恒星科技,河南,钢加工
002133.SZ,002133,广宇集团,浙江,全国地产
002134.SZ,002134,天津普林,天津,元器件
002135.SZ,002135,东南网架,浙江,钢加工
002136.SZ,002136,安纳达,安徽,化工原料
002137.SZ,002137,实益达,深圳,元器件
002138.SZ,002138,顺络电子,深圳,元器件
002139.SZ,002139,拓邦股份,深圳,元器件
002140.SZ,002140,东华科技,安徽,建筑工程
002141.SZ,002141,贤丰控股,广东,农业综合
002142.SZ,002142,宁波银行,浙江,银行
002144.SZ,002144,宏达高科,浙江,纺织
002145.SZ,002145,中核钛白,甘肃,化工原料
002146.SZ,002146,荣盛发展,河北,全国地产
002148.SZ,002148,北纬科技,北京,互联网
002149.SZ,002149,西部材料,陕西,小金属
002150.SZ,002150,通润装备,江苏,机械基件
002151.SZ,002151,北斗星通,北京,通信设备
002152.SZ,002152,广电运通,广东,IT设备
002153.SZ,002153,石基信息,北京,软件服务
002154.SZ,002154,报喜鸟,浙江,服饰
002155.SZ,002155,湖南黄金,湖南,黄金
002156.SZ,002156,通富微电,江苏,半导体
002157.SZ,002157,正邦科技,江西,农业综合
002158.SZ,002158,汉钟精机,上海,工程机械
002159.SZ,002159,三特索道,湖北,旅游服务
002160.SZ,002160,常铝股份,江苏,铝
002161.SZ,002161,远望谷,深圳,通信设备
002162.SZ,002162,悦心健康,上海,陶瓷
002163.SZ,002163,海南发展,深圳,装修装饰
002164.SZ,002164,宁波东力,浙江,机械基件
002165.SZ,002165,红宝丽,江苏,化工原料
002166.SZ,002166,莱茵生物,广西,中成药
002167.SZ,002167,东方锆业,广东,小金属
002168.SZ,002168,*ST惠程,重庆,电气设备
002169.SZ,002169,智光电气,广东,电气设备
002170.SZ,002170,芭田股份,深圳,农药化肥
002171.SZ,002171,楚江新材,安徽,铜
002172.SZ,002172,澳洋健康,江苏,医疗保健
002173.SZ,002173,创新医疗,浙江,医疗保健
002174.SZ,002174,游族网络,福建,互联网
002175.SZ,002175,东方智造,广西,电器仪表
002176.SZ,002176,江特电机,江西,小金属
002177.SZ,002177,御银股份,广东,其他商业
002178.SZ,002178,延华智能,上海,软件服务
002179.SZ,002179,中航光电,河南,元器件
002180.SZ,002180,纳思达,广东,IT设备
002181.SZ,002181,粤传媒,广东,出版业
002182.SZ,002182,宝武镁业,江苏,小金属
002183.SZ,002183,怡亚通,深圳,仓储物流
002184.SZ,002184,海得控制,上海,机械基件
002185.SZ,002185,华天科技,甘肃,半导体
002186.SZ,002186,全聚德,北京,酒店餐饮
002187.SZ,002187,广百股份,广东,百货
002188.SZ,002188,中天服务,浙江,房产服务
002189.SZ,002189,中光学,河南,元器件
002190.SZ,002190,成飞集成,四川,汽车配件
002191.SZ,002191,劲嘉股份,深圳,广告包装
002192.SZ,002192,融捷股份,广东,小金属
002193.SZ,002193,如意集团,山东,纺织
002194.SZ,002194,武汉凡谷,湖北,通信设备
002195.SZ,002195,岩山科技,上海,软件服务
002196.SZ,002196,方正电机,浙江,纺织机械
002197.SZ,002197,ST证通,深圳,IT设备
002198.SZ,002198,嘉应制药,广东,中成药
002199.SZ,002199,*ST东晶,浙江,元器件
002200.SZ,002200,*ST交投,云南,建筑工程
002201.SZ,002201,九鼎新材,江苏,玻璃
002202.SZ,002202,金风科技,新疆,电气设备
002203.SZ,002203,海亮股份,浙江,铜
002204.SZ,002204,大连重工,辽宁,专用机械
002205.SZ,002205,国统股份,新疆,水泥
002206.SZ,002206,海利得,浙江,化纤
002207.SZ,002207,准油股份,新疆,石油开采
002208.SZ,002208,合肥城建,安徽,区域地产
002209.SZ,002209,达意隆,广东,轻工机械
002210.SZ,002210,飞马国际,深圳,环境保护
002211.SZ,002211,ST宏达,上海,橡胶
002212.SZ,002212,天融信,广东,软件服务
002213.SZ,002213,大为股份,深圳,半导体
002214.SZ,002214,*ST大立,浙江,电器仪表
002215.SZ,002215,诺普信,深圳,农药化肥
002216.SZ,002216,三全食品,河南,食品
002217.SZ,002217,合力泰,福建,元器件
002218.SZ,002218,拓日新能,深圳,新型电力
002219.SZ,002219,新里程,甘肃,医疗保健
002221.SZ,002221,东华能源,江苏,石油加工
002222.SZ,002222,福晶科技,福建,元器件
002223.SZ,002223,鱼跃医疗,江苏,医疗保健
002224.SZ,002224,三力士,浙江,橡胶
002225.SZ,002225,濮耐股份,河南,其他建材
002226.SZ,002226,江南化工,安徽,化工原料
002227.SZ,002227,奥特迅,深圳,电气设备
002228.SZ,002228,合兴包装,福建,广告包装
002229.SZ,002229,鸿博股份,福建,广告包装
002230.SZ,002230,科大讯飞,安徽,软件服务
002231.SZ,002231,*ST奥维,辽宁,通信设备
002232.SZ,002232,启明信息,吉林,软件服务
002233.SZ,002233,塔牌集团,广东,水泥
002234.SZ,002234,民和股份,山东,农业综合
002235.SZ,002235,安妮股份,福建,造纸
002236.SZ,002236,大华股份,浙江,IT设备
002237.SZ,002237,恒邦股份,山东,黄金
002238.SZ,002238,天威视讯,深圳,影视音像
002239.SZ,002239,奥特佳,江苏,汽车配件
002240.SZ,002240,盛新锂能,四川,小金属
002241.SZ,002241,歌尔股份,山东,元器件
002242.SZ,002242,九阳股份,山东,家用电器
002243.SZ,002243,力合科创,深圳,广告包装
002244.SZ,002244,滨江集团,浙江,区域地产
002245.SZ,002245,蔚蓝锂芯,江苏,电气设备
002246.SZ,002246,北化股份,四川,化工原料
002247.SZ,002247,聚力文化,浙江,其他建材
002248.SZ,002248,华东数控,山东,机床制造
002249.SZ,002249,大洋电机,广东,电气设备
002250.SZ,002250,联化科技,浙江,化工原料
002251.SZ,002251,步步高,湖南,超市连锁
002252.SZ,002252,上海莱士,上海,生物制药
002253.SZ,002253,*ST智胜,四川,软件服务
002254.SZ,002254,泰和新材,山东,化纤
002255.SZ,002255,海陆重工,江苏,专用机械
002256.SZ,002256,兆新股份,深圳,新型电力
002258.SZ,002258,利尔化学,四川,农药化肥
002259.SZ,002259,升达林业,四川,供气供热
002261.SZ,002261,拓维信息,湖南,软件服务
002262.SZ,002262,恩华药业,江苏,化学制药
002263.SZ,002263,大东南,浙江,塑料
002264.SZ,002264,新华都,福建,互联网
002265.SZ,002265,建设工业,云南,专用机械
002266.SZ,002266,浙富控股,浙江,环境保护
002267.SZ,002267,陕天然气,陕西,供气供热
002268.SZ,002268,电科网安,四川,IT设备
002269.SZ,002269,美邦服饰,上海,服饰
002270.SZ,002270,华明装备,山东,电气设备
002271.SZ,002271,东方雨虹,北京,其他建材
002272.SZ,002272,川润股份,四川,机械基件
002273.SZ,002273,水晶光电,浙江,元器件
002274.SZ,002274,华昌化工,江苏,农药化肥
002275.SZ,002275,桂林三金,广西,中成药
002276.SZ,002276,万马股份,浙江,电气设备
002277.SZ,002277,友阿股份,湖南,百货
002278.SZ,002278,神开股份,上海,化工机械
002279.SZ,002279,久其软件,北京,软件服务
002281.SZ,002281,光迅科技,湖北,通信设备
002282.SZ,002282,博深股份,河北,机械基件
002283.SZ,002283,天润工业,山东,汽车配件
002284.SZ,002284,亚太股份,浙江,汽车配件
002285.SZ,002285,世联行,深圳,房产服务
002286.SZ,002286,保龄宝,山东,食品
002287.SZ,002287,奇正藏药,西藏,中成药
002289.SZ,002289,*ST宇顺,深圳,元器件
002290.SZ,002290,禾盛新材,江苏,家用电器
002291.SZ,002291,遥望科技,广东,广告包装
002292.SZ,002292,奥飞娱乐,广东,影视音像
002293.SZ,002293,罗莱生活,江苏,纺织
002294.SZ,002294,信立泰,深圳,化学制药
002295.SZ,002295,精艺股份,广东,铜
002296.SZ,002296,辉煌科技,河南,通信设备
002297.SZ,002297,博云新材,湖南,航空
002298.SZ,002298,中电鑫龙,安徽,电气设备
002299.SZ,002299,圣农发展,福建,农业综合
002300.SZ,002300,太阳电缆,福建,电气设备
002301.SZ,002301,齐心集团,深圳,文教休闲
002302.SZ,002302,西部建设,新疆,水泥
002303.SZ,002303,美盈森,深圳,造纸
002304.SZ,002304,洋河股份,江苏,白酒
002305.SZ,002305,*ST南置,湖北,区域地产
002306.SZ,002306,*ST云网,北京,酒店餐饮
002307.SZ,002307,北新路桥,新疆,建筑工程
002309.SZ,002309,中利集团,江苏,电气设备
002310.SZ,002310,东方园林,北京,环境保护
002311.SZ,002311,海大集团,广东,饲料
002312.SZ,002312,川发龙蟒,四川,化工原料
002313.SZ,002313,日海智能,深圳,通信设备
002314.SZ,002314,南山控股,深圳,区域地产
002315.SZ,002315,焦点科技,江苏,互联网
002316.SZ,002316,亚联发展,吉林,软件服务
002317.SZ,002317,众生药业,广东,中成药
002318.SZ,002318,久立特材,浙江,特种钢
002319.SZ,002319,乐通股份,广东,染料涂料
002320.SZ,002320,海峡股份,海南,水运
002321.SZ,002321,华英农业,河南,农业综合
002322.SZ,002322,理工能科,浙江,软件服务
002323.SZ,002323,雅博股份,山东,建筑工程
002324.SZ,002324,普利特,上海,塑料
002326.SZ,002326,永太科技,浙江,化工原料
002327.SZ,002327,富安娜,深圳,纺织
002328.SZ,002328,新朋股份,上海,汽车配件
002329.SZ,002329,皇氏集团,广西,乳制品
002330.SZ,002330,得利斯,山东,食品
002331.SZ,002331,皖通科技,安徽,软件服务
002332.SZ,002332,仙琚制药,浙江,化学制药
002333.SZ,002333,罗普斯金,江苏,其他建材
002334.SZ,002334,英威腾,深圳,电气设备
002335.SZ,002335,科华数据,福建,电气设备
002337.SZ,002337,赛象科技,天津,化工机械
002338.SZ,002338,奥普光电,吉林,电器仪表
002339.SZ,002339,积成电子,山东,电气设备
002340.SZ,002340,格林美,深圳,小金属
002342.SZ,002342,巨力索具,河北,机械基件
002343.SZ,002343,慈文传媒,江西,影视音像
002344.SZ,002344,海宁皮城,浙江,商品城
002345.SZ,002345,潮宏基,广东,服饰
002346.SZ,002346,柘中股份,上海,电气设备
002347.SZ,002347,泰尔股份,安徽,机械基件
002348.SZ,002348,高乐股份,广东,文教休闲
002349.SZ,002349,精华制药,江苏,中成药
002350.SZ,002350,北京科锐,北京,电气设备
002351.SZ,002351,漫步者,深圳,IT设备
002352.SZ,002352,顺丰控股,深圳,仓储物流
002353.SZ,002353,杰瑞股份,山东,化工机械
002354.SZ,002354,天娱数科,辽宁,互联网
002355.SZ,002355,兴民智通,山东,汽车配件
002356.SZ,002356,赫美集团,深圳,其他商业
002357.SZ,002357,富临运业,四川,公共交通
002358.SZ,002358,森源电气,河南,电气设备
002360.SZ,002360,同德化工,山西,化工原料
002361.SZ,002361,神剑股份,安徽,化工原料
002362.SZ,002362,汉王科技,北京,软件服务
002363.SZ,002363,隆基机械,山东,汽车配件
002364.SZ,002364,中恒电气,浙江,电气设备
002365.SZ,002365,永安药业,湖北,化学制药
002366.SZ,002366,融发核电,四川,专用机械
002367.SZ,002367,康力电梯,江苏,运输设备
002368.SZ,002368,太极股份,北京,软件服务
002369.SZ,002369,卓翼科技,深圳,通信设备
002370.SZ,002370,亚太药业,浙江,化学制药
002371.SZ,002371,北方华创,北京,半导体
002372.SZ,002372,伟星新材,浙江,其他建材
002373.SZ,002373,千方科技,北京,软件服务
002374.SZ,002374,中锐股份,山东,广告包装
002375.SZ,002375,亚厦股份,浙江,装修装饰
002376.SZ,002376,新北洋,山东,IT设备
002377.SZ,002377,国创高新,湖北,其他建材
002378.SZ,002378,章源钨业,江西,小金属
002379.SZ,002379,宏创控股,山东,铝
002380.SZ,002380,科远智慧,江苏,软件服务
002381.SZ,002381,双箭股份,浙江,橡胶
002382.SZ,002382,蓝帆医疗,山东,医疗保健
002383.SZ,002383,合众思壮,北京,通信设备
002384.SZ,002384,东山精密,江苏,元器件
002385.SZ,002385,大北农,北京,饲料
002386.SZ,002386,天原股份,四川,化工原料
002387.SZ,002387,维信诺,江苏,元器件
002388.SZ,002388,ST新亚,浙江,元器件
002389.SZ,002389,航天彩虹,浙江,航空
002390.SZ,002390,信邦制药,贵州,医药商业
002391.SZ,002391,长青股份,江苏,农药化肥
002392.SZ,002392,北京利尔,北京,其他建材
002393.SZ,002393,力生制药,天津,化学制药
002394.SZ,002394,联发股份,江苏,纺织
002395.SZ,002395,双象股份,江苏,塑料
002396.SZ,002396,星网锐捷,福建,通信设备
002397.SZ,002397,梦洁股份,湖南,纺织
002398.SZ,002398,垒知集团,福建,其他建材
002399.SZ,002399,海普瑞,深圳,化学制药
002400.SZ,002400,省广集团,广东,广告包装
002401.SZ,002401,中远海科,上海,软件服务
002402.SZ,002402,和而泰,深圳,元器件
002403.SZ,002403,爱仕达,浙江,家用电器
002404.SZ,002404,嘉欣丝绸,浙江,纺织
002405.SZ,002405,四维图新,北京,软件服务
002406.SZ,002406,远东传动,河南,汽车配件
002407.SZ,002407,多氟多,河南,化工原料
002408.SZ,002408,齐翔腾达,山东,化工原料
002409.SZ,002409,雅克科技,江苏,半导体
002410.SZ,002410,广联达,北京,软件服务
002412.SZ,002412,汉森制药,湖南,中成药
002413.SZ,002413,雷科防务,北京,通信设备
002414.SZ,002414,高德红外,湖北,电器仪表
002415.SZ,002415,海康威视,浙江,IT设备
002416.SZ,002416,爱施德,深圳,电器连锁
002418.SZ,002418,康盛股份,浙江,家用电器
002419.SZ,002419,天虹股份,深圳,百货
002420.SZ,002420,毅昌科技,广东,家用电器
002421.SZ,002421,达实智能,深圳,软件服务
002422.SZ,002422,科伦药业,四川,化学制药
002423.SZ,002423,中粮资本,河南,多元金融
002424.SZ,002424,贵州百灵,贵州,中成药
002425.SZ,002425,ST凯文,广东,互联网
